ego_distance,ego_angle,ego_speed,ego_orientation,goal_distance,goal_angle,obj_initial_distance,obj_initial_angle,obj_initial_orientation,obj_initial_speed,obj_final_distance,obj_final_angle,relevance
39.67936687013668,0,3.671991570901345,1,3.276880629100569,0,8.00163269677507,1,2,6.42064,79.75048160985673,1,1.8915886702373703
20.582164673041603,0,5.696883655049838,1,36.49750273733052,2,9.653241488292913,1,2,5.65374,104.8359128431803,1,5.629470376361018
25.755140092892162,0,9.475774508576672,1,75.87520950872269,1,104.83957935736389,2,1,1.17473,117.16523616229004,2,0.0
35.84101666203404,0,4.242359508245112,1,6.79438156408827,2,16.808669458347985,0,3,4.73534,66.52569942797294,0,0.0
45.57091784991828,2,3.7339282555767532,3,8.556582732055201,2,47.44094764143839,0,3,0.0,60.32216516354578,0,0.8071910212405348
38.544073178247515,0,12.954359399393464,1,97.96757850842805,1,56.26459021829094,0,1,7.16844,26.623871425780667,1,0.0
46.29105871659558,2,11.751790830409282,3,71.95582870425324,1,31.626675809646795,0,3,7.06785,56.18991421868963,0,0.0
39.90987659656818,0,12.204191541157096,1,89.09198469324434,1,65.45587034129557,0,3,9.01171,90.55476608369598,0,0.0
15.649606749979382,0,3.6980306518789923,1,21.488327408314884,2,96.51443531485275,0,1,5.52068,38.87496845614157,0,0.0
36.18029415538933,0,6.710370280497628,1,37.751110993225325,1,25.367484003968535,2,3,6.99392,48.36238900110392,0,0.0
26.215719351299505,2,12.139943506780988,3,95.30755842375589,0,88.48950349551409,2,3,8.39297,15.994956780885653,2,0.0
31.423411364729354,2,9.592570554508052,3,65.19816679153679,1,138.00216990804893,1,0,11.93292,13.419727446833653,1,0.0
17.421167972615944,1,10.719964038670994,0,96.6187418049549,2,101.80218311666847,1,0,9.58953,6.7464767933566705,1,0.0014755997699360823
36.25683745840499,0,2.218117836712393,1,6.387815219219883,0,53.79183872299778,0,1,8.77452,51.00961235289871,1,0.0
20.191006812799095,0,4.508597743696843,1,25.0213666314609,2,8.923282985297519,0,3,4.55122,53.16429088573082,0,0.0
22.54253448454499,1,12.05100159966174,0,104.89117765101932,2,123.36213441453296,2,3,7.597,43.45347312591826,2,0.0
17.4266090785471,0,1.486800466845028,1,12.755839677925385,2,142.3617626332984,2,3,7.39646,64.90750355097782,2,0.0
17.543781533355368,0,4.903711824962878,1,31.622849050611727,2,100.69609470396803,1,2,5.03105,152.50787867010737,1,0.0
20.072662559374137,2,9.912061003923265,3,79.7667073858146,1,46.79920294041875,2,1,2.80846,93.51517605948032,2,0.0
37.965803005464004,2,5.75738955277758,3,19.830573019025138,0,62.70634321335761,2,1,5.18975,117.08322621730919,2,0.0
41.70018809254581,1,10.114342479042875,0,59.88964941885704,0,132.65643495497417,1,0,13.10044,3.1592506138323495,1,0.0
35.16492809525563,1,7.073027245254973,0,36.000725884548935,0,100.21350292015791,2,3,7.61364,20.304554152192072,2,0.0
26.50681270438981,2,12.445984365543575,3,98.7198866631239,1,93.0386391455045,2,3,12.3085,28.987236037952965,0,0.0
32.15001144740232,1,7.033507179586892,0,45.04346702006258,2,14.032553332337626,0,1,8.58109,96.78459655811456,1,0.0
26.569988404862013,0,6.448548892133674,1,38.00697243231103,2,76.10628904047941,0,1,7.2213,6.520103933136341,0,0.0
22.45157868332647,2,11.8615878489605,3,96.30302973181047,0,53.33948377646803,0,3,0.43427,54.167459789331986,0,3.426430442938136
40.30036851072333,1,9.750972709220067,0,57.64152243309286,0,37.40623746767375,0,1,8.80938,50.44740742469327,1,0.0
17.232539641878134,2,3.3386523865163142,3,16.975411898112075,1,148.97727704451103,2,3,4.18585,105.39875419106244,2,0.0
38.936311304350596,0,11.228512644757897,1,80.25523460896483,1,91.9375920431338,2,1,1.01973,102.56914145203761,2,0.0
27.861699320439875,2,2.573691231124558,3,3.3551962004211413,3,23.5380171124502,0,3,5.21348,78.57662659243648,0,0.6760205954881924
35.30252421203901,1,8.120588618753874,0,52.7628989104487,2,107.90627388577784,2,3,7.33751,31.133136281219734,2,0.0037114338538751937
35.063768684914635,0,11.089590920946248,1,82.71863318753316,1,61.97958564567609,0,1,8.4289,77.1263240686343,2,0.0
21.27943327719987,0,9.753776967722432,1,83.12124368242945,1,52.50287691750996,1,0,10.15371,45.73565087965075,2,0.0
20.896173249561762,1,13.660062604817375,0,122.5346546960807,2,124.52154747465876,1,0,14.49941,15.995526530255281,0,0.0
37.403680416001876,0,5.191275163341966,1,21.385418799777185,1,128.97004288917952,2,3,7.17836,53.26528474542963,2,0.0
16.678641025964907,0,2.466926301276433,1,20.229556089691943,1,124.73082281892356,1,0,8.592,34.67529626336594,1,0.0
41.57757799700816,1,5.656921166331625,0,21.871716246295943,2,31.477499037110622,2,1,3.63452,69.63644178907045,2,0.0
33.50979030558084,1,8.207093532878389,0,48.986893807119024,0,51.050728000992294,1,2,7.33794,127.93238311381211,1,0.0
36.595865583404354,0,3.56836995906399,1,4.165197668950584,1,25.4881750022731,1,0,5.96764,25.59098363878965,0,0.0
20.50702971352263,0,8.069608801606572,1,67.01880000026537,1,57.29875463419516,2,3,5.85696,18.212718701786383,1,0.0
17.655916009275728,1,8.251623938850361,0,71.75503224180983,2,165.23903973813606,2,3,1.02079,154.58796263473846,2,0.0
46.36480703507781,2,3.345501584834354,3,13.124289970860291,2,36.1436126898474,1,0,7.49162,28.694149744535032,0,0.0
44.34885132582354,2,11.053306987802387,3,66.285532318351,0,161.07593846370878,2,3,7.02272,87.48452004085351,2,0.0
28.56587669236321,0,6.006510556139981,1,38.323949292490205,1,7.142531626545352,0,1,2.06366,35.310664287329665,1,2.2000372180406935
26.636117192068355,2,6.890240732926952,3,42.959217583301346,1,166.68513600560456,2,3,4.61577,118.23971295578234,2,0.0
42.75339371487603,0,11.830017084690187,1,82.44732389780158,1,104.12435831264939,2,3,14.73152,35.93358454985528,1,0.0
44.466879727394854,2,3.8933383977013984,3,6.028484879168115,2,55.59084857400543,1,2,7.34528,132.73028957618715,1,0.0
33.16047457365621,0,1.033265052195973,1,3.707485406035526,0,6.018867420055026,1,1,4.94966,84.85124381320759,1,0.20496824048278117
42.231681769489114,2,5.013771674429205,3,8.349395532640125,0,156.51295515608317,2,3,11.4576,36.5124705289686,2,0.0
42.65359418181426,0,11.480317223800508,1,72.20371444796572,2,85.72226950731124,0,1,11.11972,30.922989009945326,2,0.0
37.73005828420758,0,6.124184427413065,1,30.353184385636553,1,94.29041888346879,0,1,13.88178,60.55888317722595,2,0.0
31.384316155207213,0,4.862503535666355,1,17.357556815230538,2,59.80024488581377,1,2,7.21278,135.31063772184356,1,0.0016364635471329382
40.038083813135955,0,1.6214836580185996,1,10.107459449821281,0,40.489829916362964,2,1,3.17364,74.01796947672098,2,0.030459202665352354
20.82654810411942,0,11.52862558879832,1,101.26722756486792,1,8.232312894132459,1,0,3.91435,45.3354548520085,0,0.0
35.7523391433246,1,1.0443381876646483,0,6.085381855641571,1,60.50489733157143,2,1,1.25468,73.75662712300841,2,0.0
29.794365449705406,2,1.2802392400436209,3,0.48139544610855495,1,53.16566820100356,2,3,7.70471,22.336224125939452,1,0.0
17.543781533355368,0,12.968725526903533,1,118.92211262497658,1,5.504526951301095,0,3,7.89533,61.61898300147772,0,2.725242029051901
36.8962247329249,2,6.309032085425949,3,26.889609542440493,1,109.003461780582,2,1,13.08322,140.4780753905932,2,0.0
39.265036145285826,0,1.6847195215597064,1,9.34276795581718,0,66.58961140934599,1,0,12.18131,48.540637561618375,0,1.3148588454377672
22.616832886620088,2,6.395774004273872,3,41.522165530447985,0,163.5818841762455,1,0,4.0619,120.7621357855288,1,0.0
44.79226724565859,1,2.407616272885442,0,14.90392770192409,1,66.27701128460528,1,0,5.0461,13.690552850345346,1,0.0
30.358986784715004,1,12.50610675398627,0,101.72280562380963,2,76.75814776386673,2,1,1.84356,108.11137791645476,2,0.0
23.393714195163625,2,13.001769398474925,3,107.35813316742026,1,67.27418595665499,1,2,3.73709,106.32732239419978,1,0.0
31.54220644683247,2,1.1710034366615638,3,1.872139993681853,2,66.43947240070472,0,1,9.62323,71.03206674528903,1,0.0
22.921063851333344,2,5.225556077298845,3,29.54529501243842,0,103.8651448034657,2,3,7.17148,29.091023529996335,2,0.0
43.41359644108402,0,9.366367312894814,1,50.31024146467472,2,167.24942463480883,1,2,0.0,167.7137287493403,1,0.0
29.012365224703796,2,12.151427652315267,3,93.26322105588079,1,7.335115559941788,0,1,4.81422,76.01600042253473,1,1.4934038262125087
38.79717374070695,2,8.662033063591842,3,48.49460805374306,1,7.019011824024804,2,3,5.71932,53.61853082032833,0,0.8838377699788506
34.672550388162975,1,9.633413974826357,0,68.57262417439419,2,88.65610187744832,0,1,7.41831,10.902613929512501,0,0.0
35.90836014685301,0,10.107101902753648,1,72.0173043341354,1,44.3296660743931,2,1,5.20596,98.68690116916024,2,0.0
39.23633931862655,2,4.704116641892563,3,8.566102886693745,1,2.4257773546844548,1,1,6.99027,71.55581527936425,2,0.0
27.471810864821055,2,2.7886550571933655,3,3.6262442169404454,0,44.83912782996676,0,3,2.2359,66.729707852267,0,0.28282029200258
21.375741277873836,1,11.312967396006389,0,92.22343807980779,0,64.90044552484675,2,0,8.73844,37.06879636752319,0,0.0
25.196445292296673,0,9.782024630932247,1,79.48570138808287,1,4.972159240460832,0,3,7.84988,53.71539029756929,0,2.8281973434332506
34.2152153708025,2,10.304754048102874,3,69.54061068628214,1,19.26751596081343,2,1,7.24415,95.01119500603915,2,0.0
25.3223619075196,2,2.1046626195538005,3,5.392630199255791,0,53.099733486052465,2,3,1.62333,36.11702225400787,2,0.0
37.81751705122906,0,1.6957544510231344,1,7.915601517727561,0,75.32676110942577,0,1,12.14621,52.1247971892937,2,0.0
45.29962943756273,2,6.302716107873993,3,17.956732101696666,0,7.2334384518360295,0,1,3.88894,34.04524279270307,2,0.0
35.79952155060173,1,4.684399329254061,0,11.769162065486327,0,13.37491227822071,1,0,9.18379,68.80425355863545,0,0.005501484502809276
23.16756848747189,2,5.713182787497105,3,34.6755088338487,1,4.0873680320837344,0,3,1.63109,20.815929600500684,0,0.5639450940145876
42.982428010191576,0,8.591368249162336,1,49.74189555858713,1,75.52815985966691,2,3,2.95602,30.21691578808135,0,0.0
34.57246875133162,0,3.8346925536028076,1,4.102908088267566,2,166.3230967769624,2,3,12.59614,71.12749402696892,2,0.0
46.833075970975884,2,10.119047103528729,3,54.46621993482604,0,11.199615502458109,1,0,9.43396,53.4155498827261,0,0.0
16.93932572354934,0,1.1946418296377124,1,19.974394400859126,1,132.6949495551628,2,3,10.495,32.86219209469753,2,0.0
35.319117838034984,0,13.209794560118542,1,103.76862653045471,1,16.92100312723802,1,2,3.8762,57.829434341293705,1,0.8967580260505637
33.237558675895556,0,7.3367544580227575,1,40.20736383540556,2,125.40758106222167,2,1,10.68936,155.57337470325857,2,0.0
17.607980974575153,1,6.15907326287378,0,44.460071720602656,0,114.00324577816545,1,0,7.66829,33.99777272957302,1,0.0
19.455189451714404,1,3.072221433744405,0,12.012349050488554,0,59.356087734975425,2,1,4.1142,102.3511361009388,2,0.0
46.463348458812135,2,11.339076144508013,3,67.02576721956078,0,20.336896737845763,0,1,12.93089,115.25313223699736,2,0.0
37.32130753571346,0,8.525631553492651,1,48.00244839876854,2,7.507315934793192,2,3,3.57941,30.500369367063374,0,0.0
24.768892009787205,2,6.670477451714519,3,42.106931247711046,0,77.83847466817743,2,3,3.60793,40.24695135928808,2,0.0
26.108699295593034,0,3.3518066349403646,1,14.252310785575498,1,64.91360060619812,0,1,0.88399,55.735888543459154,0,0.0
41.68020864333215,0,1.4295471677271174,1,11.721793879033012,0,70.39301249166215,1,0,11.60827,39.03685586057357,0,0.0
40.33992535224257,0,3.53508778200269,1,5.171791365317471,0,100.33018337078927,1,2,2.38039,125.61484619450242,1,0.0
25.171381123255827,0,12.7454586380262,1,109.17700723561698,1,137.71305357553766,2,1,1.13563,149.63334973310765,2,0.0
23.011118705149872,1,3.0534970285609044,0,8.199534588963797,0,33.620592198621374,0,1,7.77116,47.92746521405551,2,0.8578851331634616
30.556365162908364,1,9.504125335085977,0,71.40793888350206,2,130.02742427030424,1,0,14.3809,11.284648936072372,0,0.0
28.238430861138507,2,3.196158337441007,3,4.561662699224112,0,121.10163133829703,2,3,14.91248,22.608057498177494,1,0.0
23.44680319005769,2,12.11102225095374,3,98.4067493261256,1,12.118962723797774,2,3,8.47779,68.80425355863545,0,3.744778304212487
40.57290765507446,2,5.392467501994753,3,14.15603365285132,1,2.0739920265275935,1,1,1.17727,11.49635508329924,2,0.18209229438151978
24.975138210238214,2,11.913703662084613,3,94.91038182290859,1,13.59479988019317,2,3,6.73297,23.76363915673272,0,3.9098183356259577
43.58242900342408,0,11.410953536750737,1,70.58077172372627,2,117.90604646603157,1,2,1.75406,136.32473825164126,1,0.0
29.847233830511012,2,11.996320174616494,3,90.872528198532,1,7.149837505181489,1,2,1.19394,14.057754348846016,1,2.5208259052887354
25.30684888691794,2,7.776781075697873,3,52.614964235232954,0,139.39133555025577,2,3,1.2465,126.47750332296411,2,0.0
44.41660988092742,2,1.4318162161329808,3,14.581111731819451,2,55.980806015142356,1,2,5.69419,115.49314115992603,1,0.0
28.001111088449697,1,3.1334438921820995,0,3.5917376294934735,0,115.83756114766443,1,0,1.40918,100.95450442888617,1,0.0
22.722224152212753,2,8.226006635904213,3,60.23401204869414,1,21.247384168948876,1,2,6.95641,94.32964083458495,1,0.004293923278637418
30.404944028412565,2,2.5585528245607243,3,0.6707103512279317,2,46.49079943085187,1,0,3.52623,10.363097330557121,1,0.0
33.15095320892297,2,9.913684974785259,3,66.10541324262532,0,89.01154701475366,2,3,7.12184,14.427999903801629,2,0.0
44.517972477229954,0,6.3084775775859185,1,18.66359807307824,2,78.62858274852282,1,0,10.26064,18.46035130036532,0,0.0
24.923235844540766,0,6.559949554336722,1,40.76986416468363,2,93.31213481835469,2,3,2.44287,73.6657766503775,2,0.0
31.114791354550327,2,5.82229094975624,3,27.807936558320606,1,33.10316070691742,0,1,12.00146,82.49146634368736,1,0.0
44.08873363491969,0,12.734105506193092,1,83.3031440775484,2,11.72880204560124,0,1,4.72522,55.08239966849844,1,7.721833858165715
42.78492587830556,2,1.0373045068096882,3,12.974882388780056,2,43.235971260510624,1,2,3.82768,83.38612374244829,1,0.0
45.94573340260007,2,11.856440169791433,3,73.34922728556035,1,43.44530858297242,1,2,8.32542,131.98843157825385,1,0.0
34.44956362531314,1,13.474159450432541,0,107.32823309992492,2,125.35681939839611,1,0,4.33391,79.95097684252515,1,0.0011166358924185823
22.921063851333344,2,5.225556077298845,3,30.057228196712334,1,48.38339415779756,2,3,6.94848,39.138652068936906,1,0.0
24.89959937543174,0,11.388364804172026,1,95.89166643541931,1,59.267821571321484,1,2,7.61574,134.56232690092608,1,0.0
16.934722138576696,0,2.317652568182033,1,19.96444639927358,1,10.89746013234734,0,3,10.21421,68.80425355863545,0,0.0
22.793874863491293,2,5.412801076679735,3,31.538728169385145,0,89.07128930030036,2,3,5.11691,19.155838934656437,2,0.0
17.75640699791768,0,11.087667036074672,1,99.9004623713907,1,22.488396782156336,0,3,5.85362,47.403157854020655,0,0.0
41.62934284631694,1,10.706345633332328,0,65.89470388828173,0,60.23598835971067,1,0,1.00335,49.600453018480586,1,0.0
22.1047545014777,1,7.896242607352485,0,63.73364903737029,2,153.6062401868472,2,3,3.50382,116.58148661979226,2,0.0
18.05517981947841,2,4.065797475041441,3,22.873057630737556,0,134.1055656967607,1,0,7.19188,58.515504095037905,1,0.0
36.96172084122302,2,13.13956390632154,3,94.53168324549773,0,76.09292033421048,2,1,5.26324,131.11999195745017,2,0.0
34.28797514427617,0,1.9170900308262109,1,4.494454546886982,0,65.82614333410395,0,1,6.51069,31.21284602453452,1,0.0
28.873105870016797,1,9.693070921253826,0,68.4938602763783,0,172.2147629813687,1,0,1.61589,155.41752238919264,1,0.0
22.0286026515347,0,9.180308511876271,1,76.64602300774868,1,34.87549317280832,0,1,8.05438,43.22976863142573,1,0.0
33.49154191929063,0,12.125747123481956,1,94.73676811242626,1,52.77811528941519,2,3,8.59217,56.989897988893574,1,0.0
28.284193279280554,0,4.48652969683889,1,16.706231427548904,2,152.1546417544992,1,2,1e-05,158.33779486647936,1,0.0
17.421167972615944,1,10.719964038670994,0,96.6187418049549,2,84.552888332329,1,0,9.65256,12.3681353552789,2,0.0
21.133312644602157,0,9.492637654159664,1,73.88636145018786,2,140.43962865533967,2,1,0.03029,143.15717336782672,2,0.0
28.04969734854192,2,11.888108977051306,3,91.58687775564653,1,132.77280294654096,1,0,5.48683,75.09708009810568,1,0.0
33.08199232755489,2,6.301578938677426,3,30.11070580872297,0,40.123099286814835,0,3,1.70218,57.86073785884951,0,0.12074590515788491
21.633811228641587,1,11.270165124453252,0,97.98186318665536,2,11.146243618730933,0,3,0.0,52.065348411876585,0,0.004308656278017195
36.00736223419316,2,7.419288760937952,3,38.33402262692316,0,34.021916433434505,2,1,1.53131,49.879775109566204,2,0.0
37.575515070589525,1,5.308793041944748,0,22.39038781023827,2,110.1589766500057,2,3,8.62104,19.886367199398194,2,0.0
39.17629657566422,1,8.862967784323878,0,56.32570651268037,2,31.570006709280236,0,1,13.82193,109.44173046867499,2,0.46975795419952837
34.556569560616104,2,7.546020834302621,3,41.04944042819101,0,53.029849858214746,0,1,11.60152,68.72336201056595,2,0.0
16.66051187565374,1,12.587061165676129,0,116.0503608497677,2,143.30401374858556,2,3,15.23687,4.2906912706579,2,0.0
26.636117192068355,2,6.890240732926952,3,42.959217583301346,1,98.10050388032165,0,3,0.00989,98.11358070696689,0,0.0
15.825324819952353,0,12.872486795883132,1,113.01401105363966,2,2.6676388191245035,3,3,5.21306,51.996139440694996,0,0.0
32.501784785800616,0,12.847283154856843,1,96.03346228091048,2,110.00521668323051,2,3,3.07324,77.69422099489768,2,0.0
44.775808876494914,0,6.150729198274914,1,16.834573138022314,2,162.00914284025453,1,0,14.26899,13.965694019550178,1,0.0
39.94334575697558,1,13.065763703629676,0,97.71367634970166,2,124.82194216217674,1,0,1.40004,109.93696048190935,1,0.0
25.880617932240355,0,8.10470021628387,1,61.991084425350635,1,116.03646182474758,2,3,4.40379,69.87757080718032,2,0.0
39.75459825495663,0,8.468482655112432,1,44.99650797811538,2,68.6200134847043,2,3,1.48384,52.91095270533787,2,0.0
29.605542644592738,0,8.636059622888338,1,63.6051755080435,1,13.55491783704347,0,3,2.29735,17.35258862488243,0,0.0
26.612655824477567,2,2.219457270032267,3,3.7022611564337686,1,38.789572030402745,0,1,12.25599,81.75082508937818,1,0.0
19.02369378153726,1,9.053419331198182,0,78.42234752295214,2,168.74803150896545,1,0,11.13654,52.072495879235504,1,0.0
21.472033809758216,2,7.541792556495664,3,54.64313063064185,1,65.87387420003546,0,1,0.96634,55.82360204886994,0,0.0
25.708858574569195,2,1.23745516113113,3,5.052629324597633,0,50.771160310740385,2,3,8.61932,50.41105294877007,0,0.0
43.469023476821974,2,4.227903309727573,3,1.5064513007227447,2,98.11013160403972,0,3,2e-05,98.11014160143947,0,0.0
28.647837036778203,1,11.553430766577128,0,87.36980058117037,0,158.96085316191028,2,3,9.44101,58.079882124536034,2,0.0
39.26450613631858,2,8.217746639995203,3,43.046950439377426,0,51.852505534476315,1,0,9.21566,63.70556628122538,2,0.0
27.81640754861774,1,2.6665618526013573,0,8.035095333527241,2,23.234557891763288,2,1,7.22366,98.98234084168448,2,0.002298543229005858
47.02751635974093,2,3.1428926338295655,3,15.749655293066672,2,94.83414890632592,2,3,7.02065,22.596219037894357,2,0.0
46.74305331860982,2,1.381036342798851,3,16.892257745198584,2,73.56789009840233,2,3,6.81461,5.619844985851479,2,0.0
19.58822660475676,0,13.13417493435463,1,111.84790443224462,2,50.41611362287757,0,1,3.87596,9.856678693561028,0,0.0
34.929060553884085,0,10.397907159418489,1,75.94351564278993,1,9.22536152963667,1,0,2.04365,29.267590764957067,2,0.0
18.01224567356887,2,3.3912333101659047,3,16.721750617627478,1,38.03584612738493,0,1,10.44225,61.97756762297951,1,1.4426190849299418
30.322370089836298,1,12.592730392365658,0,96.11192383703833,0,41.25570610070077,0,1,2.33559,17.005125472295152,0,0.0
28.25883610665169,0,4.695451061734298,1,25.56749842782753,1,29.88687814583014,2,3,1.81794,11.270952633460041,2,0.0
26.0925677912792,2,6.6562962575800615,3,40.63928378378437,0,61.922422636619274,2,3,2.06185,35.18501266511353,2,0.0
29.200068780338505,0,13.36958594506128,1,111.491028054847,1,61.856440045056715,1,0,13.61268,50.963749372009495,0,0.0
35.063768684914635,0,9.777641819227707,1,62.77748539235359,2,131.62432332819412,1,0,13.10063,6.50008809467996,2,0.0
44.62070514594094,1,10.191012773534231,0,57.73334035354302,0,88.11833572421237,0,1,5.08206,10.078247630540737,1,0.0
18.27029867715359,2,4.699823928126454,3,28.96739711755575,0,2.4195980425062196,1,1,10.25028,109.16780873142136,2,0.0
29.119106479124653,0,5.405092915611561,1,25.033036090909548,2,65.47126360785319,2,3,4.16868,21.19226009197934,2,0.0
40.31741854651536,2,7.778294311695782,3,38.133833955858634,1,112.09091746809148,2,3,12.1725,15.58997980930381,0,0.0
31.661075653249693,0,12.40212391439816,1,92.42438234365132,2,11.264810863303474,2,3,7.10475,87.49919886855704,1,7.431632969888294
27.53758782528529,1,13.223607722211394,0,105.22876467869747,0,83.75206274773176,2,3,8.11357,2.4745151730389714,3,0.0
38.739904719290436,1,13.546252366922689,0,97.2459539910363,0,2.6954003118832075,3,3,11.45335,61.61898300147772,0,1.3480871336371771
33.50979030558084,1,10.803038070481493,0,81.44839669376472,2,101.1235208601446,2,3,7.92389,35.85584062821704,2,0.0012463499557991981
21.307895865272535,1,4.402573472455496,0,29.616295984872423,2,36.088254411456376,2,3,5.09131,17.754243340151103,0,0.0
46.34594788749606,2,8.028142633056977,3,34.59857051222452,1,28.994310847207625,0,1,4.48386,18.274940435210738,2,0.5968477817351885
33.33552650912236,2,1.996493655942962,3,4.1191622862540385,2,69.97354077069419,0,1,12.95841,62.40615787451188,2,0.0
24.623210712019258,2,12.482861469760524,3,100.3334585298957,0,48.25775798122623,0,1,11.11422,58.310543871530655,1,0.0
45.0809247710437,1,13.105932006239405,0,86.48381182884674,0,108.19412981067408,1,2,2.56487,135.09171368157635,1,0.0
25.92478752200296,1,2.593488356095605,0,10.556644912684252,2,12.005096248985296,0,3,3.22474,52.72032927338088,0,0.0
20.29732960678573,1,6.731937278784773,0,53.91098219335891,2,62.22608008125531,2,0,3.64059,12.730203521460286,2,0.018836395268109193
20.017827877229855,0,3.2081203843159525,1,12.237218148068544,2,57.25188343348193,1,2,4.1558,100.80555141342217,1,0.0
17.115523806956666,0,12.415530013760442,1,113.80204256323334,1,49.28090789705989,0,1,2.76598,20.498374317874575,0,0.0
33.237558675895556,0,13.693242038714635,1,103.75528891869493,2,55.68998393426325,2,3,2.06015,25.764428646585586,2,0.0
35.97247441916247,1,4.302107176496323,0,7.633912908529381,0,148.3648626668754,1,0,9.54538,54.62636743639649,1,0.0
32.166265665025534,0,10.328340070492413,1,77.9734607425215,1,31.114791354550327,2,3,6.51896,28.8205654709723,1,0.12011049748814598
17.4266090785471,0,1.486800466845028,1,12.755839677925385,2,84.03762691160905,2,3,14.56956,54.99291368170266,1,0.0
39.1574116654638,0,9.910547998038737,1,60.00879423987259,2,39.77435100795734,0,3,1.02654,49.541703693583244,0,0.0
30.157255984363037,2,11.187735559987633,3,82.45123900201986,1,78.6343286032538,1,2,4.64761,127.43167972698234,1,0.0
38.40483858456509,2,10.960686265008459,3,71.3082583786932,0,122.91940320234761,2,3,0.05503,71.68182443263565,2,0.0
20.73254673831462,2,7.18111690499523,3,51.25499749488242,0,111.09535608206357,2,3,12.9507,24.8792930695408,0,0.0
35.79952155060173,1,9.057042023406137,0,61.63615722754779,2,109.04258368303869,1,2,4.15644,152.59447070109616,1,0.00389599325275066
34.26266881031014,2,13.628484776537581,3,102.12251924390168,0,60.944010087489325,2,3,11.03844,54.167060123924905,0,0.0
29.477515651636928,0,13.49019504332202,1,105.49103318922299,2,26.478411943364343,1,2,1.56693,42.8867312497059,1,0.0
30.511820384809887,2,1.9319755058471961,3,2.5496913828975867,3,65.5652319523915,2,1,4.7435,115.41948135155087,2,0.0
39.7227116769865,0,5.391085368532689,1,21.043383008408398,1,66.76381966101472,1,0,7.84669,11.945058622748594,2,0.0
39.18899119987905,1,11.474303254310913,0,76.0262697184259,0,160.04066308397404,2,3,11.56558,38.397799719905834,2,0.0
44.71686651150772,1,13.607643360774738,0,98.44448080552364,2,18.00708149678061,1,0,12.01797,119.91408992904545,2,0.9524250715011486
20.865344508454694,2,2.397480571476075,3,9.583880244160166,0,141.52799019131766,2,3,10.91468,27.274795830073593,2,0.0
45.53963421128677,1,13.124952814938283,0,86.22313444188441,0,20.844739271528415,0,3,6.82195,38.13057062766433,0,0.012422343339653552
33.817062311646765,2,3.0245062576875306,3,4.063543332384961,2,5.3278522892156195,2,1,7.22051,87.17696294438399,2,0.3269056694631203
31.13460732026984,1,4.7538600789115915,0,23.299358035856415,2,66.34548699111718,0,1,6.14508,34.772868157977705,2,0.17561248469933777
44.20614101486916,1,8.801043716273092,0,44.22228448323361,0,39.92100226512981,2,3,11.08973,61.6189330339215,0,0.0
17.320910741531474,2,1.9278136364971643,3,13.572322109085736,1,27.765904701703846,2,1,4.62458,76.15014431009438,2,0.0
37.20900407131853,2,3.0836664212545326,3,6.790328750007378,2,16.87903604200788,0,1,10.4463,93.20994445760067,2,0.0
17.06829583007042,1,5.959943174931316,0,43.0052586953731,0,92.91264649605722,1,0,11.10468,16.674919001425465,2,0.0
43.99269415878276,2,11.490758999026776,3,71.01346904886721,0,67.44198024978283,0,1,8.38485,89.522641501719,2,0.0
20.486947905303012,1,12.803042890121404,0,107.99936995630999,0,29.530974287024456,1,2,3.63447,67.65382475054382,1,0.0
29.00851595837333,2,8.004307400175133,3,51.708566407331816,1,6.0458651109828905,1,1,8.93953,112.41297643012437,1,0.0
39.30394544681997,2,12.21857656954967,3,82.98041028789855,0,125.72491660128829,1,0,1.14029,113.87661362481981,1,0.0
26.056239453246107,1,11.236582215511323,0,93.29589785844182,2,144.10967717896983,1,0,9.51592,43.97223182635262,1,0.0028736851249000334
22.785114661210287,2,7.225378297984424,3,50.16819278075525,1,114.49253705954463,1,0,11.44551,3.1285079292371916,0,0.0032918132521601905
20.628563089844615,0,5.0074940149961975,1,36.30940996800988,1,43.25548267819006,2,3,2.78423,14.211561782791513,2,0.0
32.34529642891683,1,10.513495604322468,0,79.70357867896475,2,24.992775802015238,0,3,3.93052,66.34479798997508,0,0.0
21.08418697835183,2,7.3701987725728015,3,53.31748764951773,1,35.16316533552264,0,1,7.59359,44.97663518314926,2,1.1784942049483025
21.084186978351802,2,2.6291312524795525,3,9.371723381795373,0,100.570625465612,0,1,11.84723,30.017915820298043,2,0.0
38.76317757932263,2,4.295256468828343,3,4.604494144388295,1,38.991986643001376,0,3,1.30337,52.63936877931289,0,0.0
17.028302675396063,0,10.975381561910293,1,92.83468806157113,2,15.972414736429185,1,0,2.93643,12.271454033426522,2,0.0
26.215719351299505,2,12.139943506780988,3,95.30755842375589,0,101.71242102164956,0,1,6.61577,17.3691355593593,0,0.0
18.363891934445732,2,11.019027997176636,3,92.54432963962948,1,106.17877868926259,2,1,1.00923,116.82846712588932,2,0.007738708746635159
34.34633344323673,0,5.525768184270724,1,21.012446124846555,2,152.0970395826901,1,0,8.64348,61.17205210960394,1,0.0
24.314320532167876,0,4.847701013034752,1,24.276526132425897,2,160.30295905270648,2,3,1.56815,151.80542229439433,2,0.0
31.034718464521326,2,2.3004345305571485,3,2.6889778046814854,3,35.23840052975162,1,2,7.12183,108.17085415835679,1,0.0
